year,j_day,change in sw,runoff,evaporation,transpiration,drainage,precipitation,calculated water,difference
,,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O
2009,244,-2.068476371538452,0.0,2.0684763715384684,0.0,0.0,0.0,1.6431300764452317e-14,-1.6431300764452317e-14
2009,245,-1.8047438716751003,0.0,1.8047438716750734,0.0,0.0,0.0,-2.6867397195928788e-14,2.6867397195928788e-14
2009,246,-1.6971493690954276,0.0,1.6971493690954402,0.0,0.0,0.0,1.2656542480726785e-14,-1.2656542480726785e-14
2009,247,-1.401216180937297,0.0,1.4012161809373072,0.0,0.0,0.0,1.021405182655144e-14,-1.021405182655144e-14
2009,248,-1.3310229796533974,0.0,1.3310229796533892,0.0,0.0,0.0,-8.215650382226158e-15,8.215650382226158e-15
2009,249,-1.2287297936250923,0.0,1.2287297936250916,0.0,0.0,0.0,-6.661338147750939e-16,6.661338147750939e-16
2009,250,-1.077211208372887,0.0,1.0772112083728722,0.0,0.0,0.0,-1.4876988529977098e-14,1.4876988529977098e-14
2009,251,-0.9693420781896407,0.0,0.969342078189664,0.0,0.0,0.0,2.3314683517128287e-14,-2.3314683517128287e-14
2009,252,-0.9092912163054905,0.0,0.9092912163054842,0.0,0.0,0.0,-6.328271240363392e-15,6.328271240363392e-15
2009,253,-0.7980120851892565,0.0,0.79801208518926,0.0,0.0,0.0,3.552713678800501e-15,-3.552713678800501e-15
2009,254,-0.922118792691677,0.0,0.9221187926916727,0.0,0.0,0.0,-4.218847493575595e-15,4.218847493575595e-15
2009,255,-0.7599330117904515,0.0,0.7599330117904497,0.0,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15
2009,256,-0.6634296562064605,0.0,0.6634296562064644,0.0,0.0,0.0,3.885780586188048e-15,-3.885780586188048e-15
2009,257,-0.6414639911293847,0.0,0.6414639911293766,0.0,0.0,0.0,-8.104628079763643e-15,8.104628079763643e-15
2009,258,-0.6271336844410058,0.0,0.6271336844410128,0.0,0.0,0.0,6.994405055138486e-15,-6.994405055138486e-15
2009,259,-0.5816946029687813,0.0,0.5816946029687866,0.0,0.0,0.0,5.329070518200751e-15,-5.329070518200751e-15
2009,260,-0.4967394601221713,0.0,0.49673946012216147,0.0,0.0,0.0,-9.825473767932635e-15,9.825473767932635e-15
2009,261,-0.46575912219569204,0.0,0.46575912219571153,0.0,0.0,0.0,1.9484414082171497e-14,-1.9484414082171497e-14
2009,262,-0.44898679910912165,0.0,0.44898679910909645,0.0,0.0,0.0,-2.5202062658991053e-14,2.5202062658991053e-14
2009,263,-0.4296647488222334,0.0,0.4296647488222394,0.0,0.0,0.0,5.995204332975845e-15,-5.995204332975845e-15
2009,264,2.711243096864706,0.0,0.3367569031352942,0.0,0.0,3.048,3.0480000000000005,-4.440892098500626e-16
2009,265,1.4228908786630683,0.0,0.35510912133693656,0.0,0.0,1.778,1.778000000000005,-4.884981308350689e-15
2009,266,23.00084428734256,4.882925759559737,0.31022995309770546,0.0,0.0,28.194,28.194000000000003,-3.552713678800501e-15
2009,267,-0.9424986469877297,0.0,1.4504986469877328,0.0,0.0,0.508,0.5080000000000031,-3.1086244689504383e-15
2009,268,-1.363486624938787,0.0,1.3634866249387927,0.0,0.0,0.0,5.773159728050814e-15,-5.773159728050814e-15
2009,269,-5.504354233583626,0.0,0.7755553148656712,0.0,7.776798918717963,3.048,3.048000000000008,-7.993605777301127e-15
2009,270,-1.499591223488295,0.0,1.499591223488289,0.0,0.0,0.0,-5.995204332975845e-15,5.995204332975845e-15
2009,271,3.0698185960995374,0.0,1.2481814039004533,0.0,0.0,4.318,4.317999999999991,8.881784197001252e-15
2009,272,0.5417732223565963,0.0,0.9822267776434316,0.0,0.0,1.524,1.524000000000028,-2.7977620220553945e-14
2009,273,-1.090086297743568,0.0,1.090086297743552,0.0,0.0,0.0,-1.5987211554602254e-14,1.5987211554602254e-14
2009,274,-2.611346360819283,0.0,1.0646718011651202,0.0,1.5466745596541474,0.0,-1.554312234475219e-14,1.554312234475219e-14
2009,275,15.995322536799932,2.9632984378129428,0.8224055367180617,0.0,0.5389734886690803,20.32,20.320000000000014,-1.4210854715202004e-14
2009,276,1.9099197326097794,0.0,0.6300802673902127,0.0,0.0,2.54,2.539999999999992,7.993605777301127e-15
2009,277,-0.3528798365405237,0.0,0.606879836540522,0.0,0.0,0.254,0.25399999999999834,1.6653345369377348e-15
2009,278,-15.303671596510185,0.0,0.9117051028639642,0.0,14.391966493646233,0.0,1.2434497875801753e-14,-1.2434497875801753e-14
2009,279,3.3945915510226996,0.0,0.7920629413700694,0.0,1.9093455076072368,6.096,6.096000000000005,-5.329070518200751e-15
2009,280,3.1265791610534563,0.0,0.9374208389465296,0.0,0.0,4.064,4.063999999999986,1.4210854715202004e-14
2009,281,-0.8873555001567297,0.0,0.887355500156731,0.0,0.0,0.0,1.3322676295501878e-15,-1.3322676295501878e-15
2009,282,-3.389601882012869,0.0,0.6276498331292684,0.0,4.031952048883586,1.27,1.2699999999999854,1.4654943925052066e-14
2009,283,-3.8809418121435044,0.0,0.7525711699200057,0.0,3.12837064222351,0.0,1.1102230246251565e-14,-1.1102230246251565e-14
2009,284,-0.6078047331596963,0.0,0.6078047331596987,0.0,0.0,0.0,2.4424906541753444e-15,-2.4424906541753444e-15
2009,285,-0.5439433447622548,0.0,0.5439433447622418,0.0,0.0,0.0,-1.2989609388114332e-14,1.2989609388114332e-14
2009,286,-0.5132398495738926,0.0,0.5132398495738857,0.0,0.0,0.0,-6.8833827526759706e-15,6.8833827526759706e-15
2009,287,1.268215097825049,0.0,0.509784902174951,0.0,0.0,1.778,1.778,0.0
2009,288,1.4499852869183485,0.0,0.5820147130816511,0.0,0.0,2.032,2.0319999999999996,4.440892098500626e-16
2009,289,3.275988064662215,0.0,0.5340119353377897,0.0,0.0,3.81,3.810000000000005,-4.884981308350689e-15
2009,290,-0.6187509494699555,0.0,0.6187509494699727,0.0,0.0,0.0,1.7208456881689926e-14,-1.7208456881689926e-14
2009,291,-0.6196971565665876,0.0,0.5556607325814068,0.0,0.06403642398516683,0.0,-1.4002687898084787e-14,1.4002687898084787e-14
2009,292,-3.931107087411675,0.0,0.6570386307452414,0.0,3.2740684566664267,0.0,-7.105427357601002e-15,7.105427357601002e-15
2009,293,-0.7654414024981406,0.0,0.7654414024981503,0.0,0.0,0.0,9.658940314238862e-15,-9.658940314238862e-15
2009,294,2.149208529302399,0.0,0.39079147069761005,0.0,0.0,2.54,2.540000000000009,-8.881784197001252e-15
2009,295,8.370567288907836,0.06718276419245633,0.9602499468996933,0.0,0.0,9.398,9.397999999999985,1.4210854715202004e-14
2009,296,17.565987560850346,5.584622228374895,0.2173902107747715,0.0,0.0,23.368,23.36800000000001,-1.0658141036401503e-14
2009,297,11.64420975451526,3.202481805867348,0.39330843961737333,0.0,0.0,15.24,15.23999999999998,1.9539925233402755e-14
2009,298,-7.8153828641469545,0.0,0.644611365908232,0.0,7.932771498238712,0.762,0.7619999999999898,1.021405182655144e-14
2009,299,-17.504887438235755,0.0,0.7057961308682034,0.0,17.561091307367565,0.762,0.7620000000000147,-1.4654943925052066e-14
2009,300,-7.843059120037196,0.0,0.5228369815784237,0.0,11.638222138458781,4.318,4.3180000000000085,-8.881784197001252e-15
2009,301,-0.8124301318559901,0.0,0.6958549621502669,0.0,0.11657516970571061,0.0,-1.2628786905111156e-14,1.2628786905111156e-14
2009,302,-0.6125923116625529,0.0,0.5527330174090973,0.0,0.059859294253451684,0.0,-3.913536161803677e-15,3.913536161803677e-15
2009,303,13.701293103227698,4.352693008229059,0.5064770630496778,0.0,3.791536825493562,22.352,22.351999999999997,3.552713678800501e-15
2009,304,-0.24548466266276137,0.0,0.7534846626627624,0.0,0.0,0.508,0.508000000000001,-9.992007221626409e-16
2009,305,-0.46134947440882,0.0,0.46134947440881785,0.0,0.0,0.0,-2.1649348980190553e-15,2.1649348980190553e-15
2009,306,-16.7861015269078,0.0,0.5427936061333418,0.0,16.24330792077446,0.0,0.0,0.0
2009,307,-0.5302479410879073,0.0,0.5302479410879037,0.0,0.0,0.0,-3.552713678800501e-15,3.552713678800501e-15
2009,308,-0.5377142768413989,0.0,0.5377142768413987,0.0,0.0,0.0,-2.220446049250313e-16,2.220446049250313e-16
2009,309,-0.46107575354139385,0.0,0.46107575354138536,0.0,0.0,0.0,-8.493206138382448e-15,8.493206138382448e-15
2009,310,-0.42327266327515645,0.0,0.4232726632751934,0.0,0.0,0.0,3.697042672001771e-14,-3.697042672001771e-14
2009,311,-0.5001915785345545,0.0,0.5001915785345356,0.0,0.0,0.0,-1.8984813721090177e-14,1.8984813721090177e-14
2009,312,-0.6095398071408056,0.0,0.6095398071407975,0.0,0.0,0.0,-8.104628079763643e-15,8.104628079763643e-15
2009,313,-0.6039402761180952,0.0,0.6039402761180878,0.0,0.0,0.0,-7.438494264988549e-15,7.438494264988549e-15
2009,314,-0.422638078949376,0.0,0.4226380789493805,0.0,0.0,0.0,4.496403249731884e-15,-4.496403249731884e-15
2009,315,-0.4495940047304998,0.0,0.4495940047304928,0.0,0.0,0.0,-6.994405055138486e-15,6.994405055138486e-15
2009,316,-0.36412545824342146,0.0,0.3641254582434329,0.0,0.0,0.0,1.1435297153639112e-14,-1.1435297153639112e-14
2009,317,-0.307367342505529,0.0,0.3073673425055325,0.0,0.0,0.0,3.497202527569243e-15,-3.497202527569243e-15
2009,318,-0.2831479259830303,0.0,0.2831479259830302,0.0,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16
2009,319,-0.28092831424615383,0.0,0.28092831424615267,0.0,0.0,0.0,-1.1657341758564144e-15,1.1657341758564144e-15
2009,320,-0.22433070715487702,0.0,0.22433070715489217,0.0,0.0,0.0,1.5154544286133387e-14,-1.5154544286133387e-14
2009,321,-0.21542866311672526,0.0,0.2154286631167011,0.0,0.0,0.0,-2.4147350785597155e-14,2.4147350785597155e-14
2009,322,0.28510179080103626,0.0,0.2228982091989786,0.0,0.0,0.508,0.5080000000000149,-1.4876988529977098e-14
2009,323,2.412324037984874,0.0,0.12767596201513512,0.0,0.0,2.54,2.540000000000009,-8.881784197001252e-15
2009,324,1.3610461944052474,0.0,0.1629538055947615,0.0,0.0,1.524,1.524000000000009,-8.881784197001252e-15
2009,325,-0.38597964110545036,0.0,0.3859796411054511,0.0,0.0,0.0,7.216449660063518e-16,-7.216449660063518e-16
2009,326,-0.3472258466941298,0.0,0.3472258466941192,0.0,0.0,0.0,-1.0602629885170245e-14,1.0602629885170245e-14
2009,327,0.1647519181066457,0.0,0.34324808189334144,0.0,0.0,0.508,0.5079999999999871,1.2878587085651816e-14
2009,328,-0.18455418145074987,0.0,0.18455418145074087,0.0,0.0,0.0,-8.992806499463768e-15,8.992806499463768e-15
2009,329,7.958134088035024,0.0,0.16986591196500686,0.0,0.0,8.128,8.12800000000003,-3.019806626980426e-14
2009,330,11.685174518712785,0.7355627986047395,0.2792626826824362,0.0,0.0,12.7,12.69999999999996,3.907985046680551e-14
2009,331,-0.19002623507793714,0.0,0.19002623507794839,0.0,0.0,0.0,1.124100812432971e-14,-1.124100812432971e-14
2009,332,-4.090630165184081,0.0,0.2782790459882021,0.0,3.8123511191958768,0.0,-1.7763568394002505e-15,1.7763568394002505e-15
2009,333,-11.815294525667781,0.0,0.38247814700356986,0.0,11.686816378664208,0.254,0.253999999999996,3.9968028886505635e-15
2009,334,-0.1522077193506277,0.0,0.15220771935063762,0.0,0.0,0.0,9.908740494779522e-15,-9.908740494779522e-15
2009,335,-0.26423296936275165,0.0,0.26423296936273155,0.0,0.0,0.0,-2.0095036745715333e-14,2.0095036745715333e-14
2009,336,-0.38152778533199694,0.0,0.38152778533200393,0.0,0.0,0.0,6.994405055138486e-15,-6.994405055138486e-15
2009,337,-0.14591579035672453,0.0,0.14591579035674412,0.0,0.0,0.0,1.9595436384634013e-14,-1.9595436384634013e-14
2009,338,1.3984882779084842,0.23179042659288024,0.1477212954986246,0.0,0.0,1.778,1.7779999999999891,1.0880185641326534e-14
2009,339,-0.17435465306795095,0.0,0.1743546530679418,0.0,0.0,0.0,-9.159339953157541e-15,9.159339953157541e-15
2009,340,-0.1752587065562352,0.0,0.17525870655624518,0.0,0.0,0.0,9.96425164601078e-15,-9.96425164601078e-15
2009,341,1.3356299611609757,0.24043435282296813,0.20193568601603298,0.0,0.0,1.778,1.777999999999977,2.3092638912203256e-14
2009,342,0.8461334748047591,0.0255671366479377,0.1442993885473372,0.0,0.0,1.016,1.016000000000034,-3.397282455352979e-14
2009,343,3.3857943430443243,13.221833568330396,0.15637208862526253,0.0,0.0,16.764,16.76399999999998,1.7763568394002505e-14
2009,344,0.5194757270877801,0.2890013382896956,0.12421029447995072,0.0,0.8453126401425688,1.778,1.7779999999999951,4.884981308350689e-15
2009,345,-0.8469470790521996,0.0,0.0009990362819308424,0.0,0.8459480427702878,0.0,1.9095836023552692e-14,-1.9095836023552692e-14
2009,346,-3.436476502568155,0.0,0.049543301560749035,0.0,3.386933201007396,0.0,-9.769962616701378e-15,9.769962616701378e-15
2009,347,-0.5435740969184906,0.0266815450586198,0.1654217355851275,0.0,1.367470816274733,1.016,1.0159999999999898,1.021405182655144e-14
2009,348,0.40775117404089656,0.0,0.10024882595912585,0.0,0.0,0.508,0.5080000000000224,-2.2426505097428162e-14
2009,349,1.8412473839638608,0.7851183237253677,0.16763429231076135,0.0,0.0,2.794,2.79399999999999,1.021405182655144e-14
2009,350,-0.7828146702253207,0.0,0.012128579857329961,0.0,0.7706860903679714,0.0,-1.9317880628477724e-14,1.9317880628477724e-14
2009,351,-0.4449000164782433,0.0,0.038198547302085946,0.0,0.4067014691761686,0.0,1.1268763699945339e-14,-1.1268763699945339e-14
2009,352,-1.9784956805553122,0.0,0.1337502744375006,0.0,1.8447454061178201,0.0,8.43769498715119e-15,-8.43769498715119e-15
2009,353,-0.135720582088652,0.0,0.13572058208865753,0.0,0.0,0.0,5.523359547510154e-15,-5.523359547510154e-15
2009,354,-0.15877818676548827,0.0,0.15877818676547967,0.0,0.0,0.0,-8.604228440844963e-15,8.604228440844963e-15
2009,355,-0.11894683634119474,0.0,0.11894683634119425,0.0,0.0,0.0,-4.85722573273506e-16,4.85722573273506e-16
2009,356,1.9548175455870194,0.7565793553772265,0.08260309903573713,0.0,0.0,2.794,2.793999999999983,1.687538997430238e-14
2009,357,1.8705829070595996,0.7879738675547591,0.13544322538566414,0.0,0.0,2.794,2.794000000000023,-2.3092638912203256e-14
2009,358,3.3025613221805656,12.319318042853826,0.12612063496560355,0.0,0.0,15.748,15.747999999999996,3.552713678800501e-15
2009,359,1.8020421037317078,14.71286344947814,0.1649225617474869,0.0,1.3541718850426643,18.034,18.034,0.0
2009,360,-0.02891143651103789,1.4382204364316635,0.27602213027567907,0.0,1.8706688698036855,3.556,3.5559999999999903,9.769962616701378e-15
2009,361,-2.431755346971755,0.04623778764874921,0.10021060521914343,0.0,3.301306954103856,1.016,1.0159999999999936,6.439293542825908e-15
2009,362,-3.2602964293938896,0.0,0.1060730003807607,0.0,3.1542234290131352,0.0,6.217248937900877e-15,-6.217248937900877e-15
2009,363,-1.9676131684402094,0.0,0.12182331898738451,0.0,1.8457898494528118,0.0,-1.3100631690576847e-14,1.3100631690576847e-14
2009,364,-0.9422648729411378,0.0,0.07290235672895311,0.0,0.8693625162121872,0.0,2.4424906541753444e-15,-2.4424906541753444e-15
2009,365,1.2266870731088773,0.14805911406806818,0.1492538128230746,0.0,0.0,1.524,1.52400000000002,-1.9984014443252818e-14
2010,1,-0.07933801922629868,0.0,0.07933801922630125,0.0,0.0,0.0,2.5673907444456745e-15,-2.5673907444456745e-15
2010,2,-0.04408028564847655,0.0,0.044080285648487795,0.0,0.0,0.0,1.1247947018233617e-14,-1.1247947018233617e-14
2010,3,-0.927748755984851,0.0,0.0009892774889330447,0.0,0.9267594784959091,0.0,-8.770761894538737e-15,8.770761894538737e-15
2010,4,-0.015342804029273793,0.0,0.015342804029244508,0.0,0.0,0.0,-2.928560172144046e-14,2.928560172144046e-14
2010,5,-0.06487336341865557,0.0,0.06487336341868723,0.0,0.0,0.0,3.1655233989624776e-14,-3.1655233989624776e-14
2010,6,-0.09308174154688231,0.0,0.09308174154688499,0.0,0.0,0.0,2.67841304690819e-15,-2.67841304690819e-15
2010,7,2.28997165348531,1.431824579786951,0.08820376672771031,0.0,0.0,3.81,3.809999999999971,2.886579864025407e-14
2010,8,2.828859441980086,4.629633314428578,0.16150724359135116,0.0,0.0,7.62,7.620000000000015,-1.509903313490213e-14
2010,9,-0.0009990359079381506,0.0,0.0009990359079297682,0.0,0.0,0.0,-8.382400676354429e-15,8.382400676354429e-15
2010,10,-1.991512591732345,0.0,0.0009989569269829158,0.0,1.9905136348053605,0.0,-1.7763568394002505e-15,1.7763568394002505e-15
2010,11,-2.914725690698077,0.0,0.08216982754352967,0.0,2.8325558631545382,0.0,-9.325873406851315e-15,9.325873406851315e-15
2010,12,-0.1425839357989389,0.0,0.14258393579893724,0.0,0.0,0.0,-1.6653345369377348e-15,1.6653345369377348e-15
2010,13,-0.15269453624242146,0.0,0.15269453624243123,0.0,0.0,0.0,9.769962616701378e-15,-9.769962616701378e-15
2010,14,-0.24226132425346236,0.0,0.2422613242534542,0.0,0.0,0.0,-8.1601392309949e-15,8.1601392309949e-15
2010,15,-0.27500238711073166,0.0,0.2750023871107267,0.0,0.0,0.0,-4.9404924595819466e-15,4.9404924595819466e-15
2010,16,-0.15023523936599759,0.0,0.15023523936597946,0.0,0.0,0.0,-1.812439087700568e-14,1.812439087700568e-14
2010,17,-0.1458965768089513,0.0,0.14589657680896181,0.0,0.0,0.0,1.0519363158323358e-14,-1.0519363158323358e-14
2010,18,-0.187910587078278,0.0,0.18791058707827815,0.0,0.0,0.0,1.3877787807814457e-16,-1.3877787807814457e-16
2010,19,-0.2491735825704211,0.0,0.2491735825704266,0.0,0.0,0.0,5.495603971894525e-15,-5.495603971894525e-15
2010,20,-0.20479917835015726,0.0,0.20479917835016745,0.0,0.0,0.0,1.0186296250935811e-14,-1.0186296250935811e-14
2010,21,-0.12022998154401421,0.0,0.12022998154398895,0.0,0.0,0.0,-2.525757381022231e-14,2.525757381022231e-14
2010,22,-0.10181717292942949,0.0,0.10181717292944285,0.0,0.0,0.0,1.3364309658925322e-14,-1.3364309658925322e-14
2010,23,-0.17751852267775803,0.0,0.17751852267775486,0.0,0.0,0.0,-3.164135620181696e-15,3.164135620181696e-15
2010,24,3.466818211976829,11.543771302687924,0.22941048533524477,0.0,0.0,15.24,15.239999999999998,1.7763568394002505e-15
2010,25,1.7280279119785291,0.7859477067177194,0.28002438130377066,0.0,0.0,2.794,2.794000000000019,-1.9095836023552692e-14
2010,26,-0.22548252256251544,0.0,0.22548252256252294,0.0,0.0,0.0,7.494005416219807e-15,-7.494005416219807e-15
2010,27,-1.3531119735625055,0.0,0.1277148600934736,0.0,1.2253971134690076,0.0,-2.4202861936828413e-14,2.4202861936828413e-14
2010,28,-1.8811555608981223,0.0,0.15158667765489725,0.0,1.729568883243225,0.0,0.0,0.0
2010,29,-0.016486684169194632,0.0,0.016486684169178402,0.0,0.0,0.0,-1.6230072841239007e-14,1.6230072841239007e-14
2010,30,-0.05096146736082119,0.0,0.05096146736084743,0.0,0.0,0.0,2.6242896744577138e-14,-2.6242896744577138e-14
2010,31,-0.14147177365319408,0.0,0.1414717736531874,0.0,0.0,0.0,-6.689093723366568e-15,6.689093723366568e-15
2010,32,-0.15459829083582122,0.0,0.15459829083581705,0.0,0.0,0.0,-4.163336342344337e-15,4.163336342344337e-15
2010,33,2.2051560320343526,1.4191454193103032,0.18569854865536517,0.0,0.0,3.81,3.810000000000021,-2.0872192862952943e-14
2010,34,-0.2569128089431558,0.0,0.25691280894312657,0.0,0.0,0.0,-2.9254376698872875e-14,2.9254376698872875e-14
2010,35,-0.25552486126042595,0.0,0.25552486126042234,0.0,0.0,0.0,-3.608224830031759e-15,3.608224830031759e-15
2010,36,-0.8556999943413359,0.0009613630861991601,0.28102548201640537,0.0,1.335713149238746,0.762,0.7620000000000146,-1.454392162258955e-14
2010,37,-0.3187230276578532,0.0,0.3187230276578455,0.0,0.0,0.0,-7.716050021144838e-15,7.716050021144838e-15
2010,38,-0.26493722299747446,0.0,0.26493722299749,0.0,0.0,0.0,1.554312234475219e-14,-1.554312234475219e-14
2010,39,1.2559512322976616,0.23941361361005142,0.2826351540922862,0.0,0.0,1.778,1.7779999999999991,8.881784197001252e-16
2010,40,1.7109748228123465,0.7764904222442212,0.30653475494346155,0.0,0.0,2.794,2.7940000000000293,-2.930988785010413e-14
2010,41,2.1090084079570204,1.491633982721287,0.20935760932169084,0.0,0.0,3.81,3.809999999999998,2.220446049250313e-15
2010,42,-0.8418831318922742,0.0,0.20298605955316368,0.0,0.6388970723390878,0.0,-2.275957200481571e-14,2.275957200481571e-14
2010,43,-1.940718771076007,0.0,0.22749895848460935,0.0,1.7132198125913995,0.0,1.9984014443252818e-15,-1.9984014443252818e-15
2010,44,-2.332078448825854,0.0,0.2230149919842772,0.0,2.109063456841586,0.0,8.881784197001252e-15,-8.881784197001252e-15
2010,45,-0.2239588459728168,0.0,0.22395884597280846,0.0,0.0,0.0,-8.326672684688674e-15,8.326672684688674e-15
2010,46,-0.24119032470952106,0.0,0.24119032470950927,0.0,0.0,0.0,-1.1796119636642288e-14,1.1796119636642288e-14
2010,47,0.9154818586058013,0.07033300277961722,0.2841851386145953,0.0,0.0,1.27,1.2700000000000138,-1.3766765505351941e-14
2010,48,-0.4175620607636006,0.0,0.4175620607635954,0.0,0.0,0.0,-5.162537064506978e-15,5.162537064506978e-15
2010,49,-0.3574574353882838,0.0,0.35745743538829644,0.0,0.0,0.0,1.2656542480726785e-14,-1.2656542480726785e-14
2010,50,-0.39677841876959974,0.0,0.39677841876959047,0.0,0.0,0.0,-9.270362255620057e-15,9.270362255620057e-15
2010,51,1.1325734843063628,0.23314614041548978,0.41228037527816386,0.0,0.0,1.778,1.7780000000000165,-1.6431300764452317e-14
2010,52,0.385086540935788,0.0005661260958130747,0.37634733296842077,0.0,0.0,0.762,0.7620000000000219,-2.1871393585115584e-14
2010,53,0.883655736759124,0.07566077019530326,0.31068349304555937,0.0,0.0,1.27,1.2699999999999867,1.3322676295501878e-14
2010,54,1.5802246889995217,0.6329897216468264,0.3267855893536499,0.0,0.0,2.54,2.5399999999999983,1.7763568394002505e-15
2010,55,-0.252850619060041,0.0,0.36691150247660315,0.0,0.13993911658343108,0.254,0.25399999999999323,6.772360450213455e-15
2010,56,-1.160715304298833,0.0,0.2775944939469054,0.0,0.8831208103519371,0.0,9.547918011776346e-15,-9.547918011776346e-15
2010,57,-1.8599700648184978,0.0,0.28038958432598615,0.0,1.5795804804925262,0.0,1.4654943925052066e-14,-1.4654943925052066e-14
2010,58,-0.3930363695135952,0.0,0.3930363695135879,0.0,0.0,0.0,-7.327471962526033e-15,7.327471962526033e-15
2010,59,-0.4610281577818114,0.0,0.4610281577818089,0.0,0.0,0.0,-2.4980018054066022e-15,2.4980018054066022e-15
2010,60,-0.3174188945840797,0.0,0.3174188945840795,0.0,0.0,0.0,-1.6653345369377348e-16,1.6653345369377348e-16
2010,61,-0.4711401972197109,0.0,0.47114019721972855,0.0,0.0,0.0,1.765254609153999e-14,-1.765254609153999e-14
2010,62,-0.39243590167009756,0.0,0.3924359016700929,0.0,0.0,0.0,-4.6629367034256575e-15,4.6629367034256575e-15
2010,63,-0.41467436691795,0.0,0.41467436691793075,0.0,0.0,0.0,-1.9262369477246466e-14,1.9262369477246466e-14
2010,64,-0.4873372192256511,0.0,0.4873372192256598,0.0,0.0,0.0,8.715250743307479e-15,-8.715250743307479e-15
2010,65,-0.4993787756378083,0.0,0.49937877563783073,0.0,0.0,0.0,2.2426505097428162e-14,-2.2426505097428162e-14
