Year,Julian Day,Rainfall,Runoff (Q),Potential Evapotranspiration (E0),Crop Transpiration (Etrans),Maximum Sublimation (Esoil),SoilWater/L1,SoilWater/L2,SoilWater/L3,Esoil/L1,Esoil/L2,Esoil/L3,Perc/L1,Perc/L2,Perc/L3,Temp/L1,Temp/L2,Temp/L3,Surface Temp,Sediment Yield
,,mm,mm,mm d^-1,mm H2O,mm H2O,mm,mm,mm,mm H2O,mm H2O,mm H2O,mm H2O,mm H2O,mm H2O,C,C,C,C,metric tons
1,274,1.02,0.0,1.34,0.0,1.34,45.0,255.0,300.0,1.308,0.032,0.0,0.0,0.0,0.0,11.281,9.545,7.832,8.527,0.0
1,275,0.0,0.0,1.575,0.0,1.575,44.708,254.968,300.0,1.5,0.038,0.0,0.0,0.0,0.0,11.087,9.387,7.756,10.596,0.0
1,276,0.0,0.0,1.51,0.0,1.51,43.208,254.93,300.0,1.269,0.036,0.0,0.0,0.0,0.0,11.668,9.656,7.807,14.581,0.0
1,277,25.65,2.24,1.355,0.0,1.355,41.939,254.894,300.0,1.025,0.032,0.0,0.0,0.0,0.0,11.799,9.693,7.797,12.774,0.15
1,278,0.0,0.0,1.173,0.0,1.173,64.328,254.862,300.0,1.145,0.028,0.0,18.974,0.0,0.0,10.898,9.18,7.636,7.323,0.0
1,279,0.0,0.0,0.985,0.0,0.985,44.209,273.807,300.0,0.9,0.024,0.0,0.0,8.115,0.0,10.038,8.695,7.486,6.568,0.0
1,280,0.0,0.0,1.109,0.0,1.109,43.309,265.669,308.115,0.94,0.027,0.0,0.0,4.603,3.093,9.602,8.443,7.404,7.939,0.0
1,281,0.0,0.0,1.168,0.0,1.168,42.369,261.039,309.624,0.916,0.028,0.0,0.0,2.606,3.669,9.672,8.464,7.401,10.205,0.0
1,282,0.0,0.0,1.23,0.0,1.23,41.453,258.405,308.561,0.893,0.029,0.0,0.0,1.469,3.264,9.955,8.604,7.433,11.436,0.0
1,283,0.0,0.0,0.681,0.0,0.681,40.56,256.906,306.767,0.459,0.016,0.0,0.0,0.823,2.58,8.7,7.921,7.236,3.406,0.0
1,284,2.79,0.0,0.703,0.0,0.703,40.101,256.068,305.01,0.456,0.017,0.0,0.0,0.461,1.91,7.708,7.381,7.08,3.473,0.0
1,285,5.33,0.0,0.585,0.0,0.585,42.439,255.59,303.561,0.461,0.014,0.0,0.0,0.255,1.357,6.236,6.584,6.853,-0.209,0.0
1,286,0.0,0.0,0.388,0.0,0.388,47.312,255.321,302.458,0.379,0.009,0.0,2.269,0.139,0.937,4.708,5.76,6.62,-2.107,0.0
1,287,0.71,0.0,0.443,0.0,0.443,44.664,257.443,301.66,0.42,0.011,0.0,0.0,1.054,0.633,3.913,5.329,6.497,0.211,0.0
1,288,0.2,0.0,0.629,0.0,0.629,44.949,256.378,302.081,0.611,0.015,0.0,0.0,0.595,0.793,3.315,5.005,6.404,0.418,0.0
1,289,0.0,0.0,0.922,0.0,0.922,44.539,255.768,301.882,0.866,0.022,0.0,0.0,0.332,0.718,3.372,5.033,6.41,3.318,0.0
1,290,22.35,1.37,0.325,0.0,0.325,43.673,255.415,301.496,0.284,0.008,0.0,0.0,0.179,0.57,3.969,5.352,6.499,6.311,0.087
1,291,0.25,0.0,0.651,0.0,0.651,64.366,255.228,301.105,0.635,0.016,0.0,19.012,0.098,0.421,4.21,5.482,6.535,5.023,0.0
1,292,3.99,0.0,0.271,0.0,0.271,44.973,274.126,300.782,0.264,0.006,0.0,0.0,8.252,0.298,3.837,5.283,6.48,1.955,0.0
1,293,0.0,0.0,0.348,0.0,0.348,48.701,265.867,308.736,0.34,0.008,0.0,3.633,4.689,3.33,3.283,4.989,6.399,0.566,0.0
1,294,0.0,0.0,0.42,0.0,0.42,44.728,264.803,310.095,0.401,0.01,0.0,0.0,4.23,3.848,3.114,4.899,6.374,2.053,0.0
1,295,0.0,0.0,0.469,0.0,0.469,44.327,260.563,310.476,0.433,0.011,0.0,0.0,2.4,3.994,2.634,4.642,6.303,0.186,0.0
1,296,0.0,0.0,0.325,0.0,0.325,43.895,258.152,308.883,0.289,0.008,0.0,0.0,1.36,3.386,2.248,4.434,6.244,0.177,0.0
1,297,0.51,0.0,0.4,0.0,0.4,43.605,256.784,306.856,0.348,0.01,0.0,0.0,0.77,2.614,1.838,4.213,6.181,-0.367,0.0
1,298,0.36,0.0,0.505,0.0,0.505,43.766,256.005,305.012,0.445,0.012,0.0,0.0,0.433,1.911,1.648,4.109,6.151,0.379,0.0
1,299,0.0,0.0,0.593,0.0,0.593,43.684,255.559,303.535,0.519,0.014,0.0,0.0,0.241,1.348,1.81,4.193,6.173,2.077,0.0
1,300,0.0,0.0,0.441,0.0,0.441,43.165,255.304,302.429,0.369,0.011,0.0,0.0,0.131,0.926,1.825,4.199,6.174,1.464,0.0
1,301,0.0,0.0,0.719,0.0,0.719,42.796,255.162,301.634,0.584,0.017,0.0,0.0,0.07,0.623,2.143,4.368,6.22,3.119,0.0
1,302,0.0,0.0,0.576,0.0,0.576,42.212,255.075,301.081,0.446,0.014,0.0,0.0,0.032,0.412,2.203,4.399,6.228,2.067,0.0
1,303,0.0,0.0,0.6,0.0,0.6,41.766,255.029,300.701,0.447,0.014,0.0,0.0,0.012,0.267,2.319,4.459,6.244,2.431,0.0
1,304,0.0,0.0,0.752,0.0,0.752,41.319,255.002,300.446,0.54,0.018,0.0,0.0,0.001,0.17,2.777,4.705,6.313,4.417,0.0
1,305,0.0,0.0,0.301,0.0,0.301,40.779,254.983,300.277,0.207,0.007,0.0,0.0,0.0,0.106,2.218,4.402,6.227,-0.601,0.0
1,306,0.0,0.0,0.322,0.0,0.322,40.572,254.976,300.171,0.217,0.008,0.0,0.0,0.0,0.065,1.678,4.11,6.144,-1.102,0.0
1,307,0.0,0.0,0.276,0.0,0.276,40.355,254.968,300.106,0.183,0.007,0.0,0.0,0.0,0.04,1.031,3.761,6.044,-2.267,0.0
1,308,0.0,0.0,0.308,0.0,0.308,40.172,254.962,300.066,0.201,0.007,0.0,0.0,0.0,0.025,0.729,3.597,5.998,-1.102,0.0
1,309,0.0,0.0,0.35,0.0,0.35,39.971,254.954,300.041,0.225,0.008,0.0,0.0,0.0,0.015,0.854,3.664,6.016,0.888,0.0
1,310,0.0,0.0,0.571,0.0,0.571,39.746,254.946,300.025,0.36,0.014,0.0,0.0,0.0,0.01,1.408,3.962,6.1,3.348,0.0
1,311,0.0,0.0,0.492,0.0,0.492,39.387,254.932,300.016,0.301,0.012,0.0,0.0,0.0,0.006,1.913,4.233,6.176,3.679,0.0
1,312,0.51,0.0,0.366,0.0,0.366,39.086,254.92,300.01,0.218,0.009,0.0,0.0,0.0,0.004,2.6,4.603,6.281,5.215,0.0
1,313,0.0,0.0,0.695,0.0,0.695,39.376,254.912,300.006,0.425,0.017,0.0,0.0,0.0,0.002,3.551,5.115,6.425,7.389,0.0
1,314,0.18,0.0,0.479,0.0,0.479,38.951,254.895,300.004,0.282,0.011,0.0,0.0,0.0,0.001,3.63,5.157,6.437,3.697,0.0
1,315,0.0,0.0,0.172,0.0,0.172,38.85,254.883,300.002,0.101,0.004,0.0,0.0,0.0,0.001,2.951,4.791,6.333,-0.325,0.0
1,316,0.0,0.0,0.236,0.0,0.236,38.75,254.879,300.001,0.137,0.006,0.0,0.0,0.0,0.001,2.234,4.404,6.224,-1.269,0.0
1,317,0.0,0.0,0.272,0.0,0.272,38.613,254.874,300.001,0.156,0.007,0.0,0.0,0.0,0.0,1.83,4.186,6.162,-0.349,0.0
1,318,1.41,0.0,0.114,0.0,0.114,38.457,254.867,300.001,0.064,0.003,0.0,0.0,0.0,0.0,1.609,4.066,6.128,0.204,0.0
1,319,0.0,0.0,0.167,0.0,0.167,39.803,254.864,300.0,0.106,0.004,0.0,0.0,0.0,0.0,1.4,3.954,6.096,0.035,0.0
1,320,4.23,0.66,0.311,0.0,0.311,39.698,254.86,300.0,0.195,0.007,0.0,0.0,0.0,0.0,1.372,3.939,6.092,0.782,0.038
1,321,0.0,0.0,0.229,0.0,0.229,43.078,254.853,300.0,0.19,0.005,0.0,0.0,0.0,0.0,1.205,3.85,6.067,0.003,0.0
1,322,0.0,0.0,0.288,0.0,0.288,42.887,254.848,300.0,0.236,0.007,0.0,0.0,0.0,0.0,1.024,3.753,6.04,-0.258,0.0
1,323,0.0,0.0,0.217,0.0,0.217,42.651,254.841,300.0,0.174,0.005,0.0,0.0,0.0,0.0,0.872,3.672,6.018,-0.297,0.0
1,324,0.0,0.0,0.25,0.0,0.25,42.477,254.835,300.0,0.198,0.006,0.0,0.0,0.0,0.0,0.773,3.619,6.003,-0.17,0.0
1,325,2.12,0.03,0.316,0.0,0.316,42.28,254.829,300.0,0.246,0.008,0.0,0.0,0.0,0.0,0.791,3.629,6.006,0.35,0.001
1,326,3.31,0.32,0.428,0.0,0.428,44.116,254.822,300.0,0.388,0.01,0.0,0.0,0.0,0.0,1.108,3.8,6.054,1.993,0.017
1,327,0.0,0.0,0.342,0.0,0.342,46.716,254.812,300.0,0.334,0.008,0.0,1.685,0.0,0.0,1.346,3.929,6.091,1.907,0.0
1,328,0.0,0.0,0.448,0.0,0.448,44.698,256.488,300.0,0.426,0.011,0.0,0.0,0.642,0.0,1.678,4.108,6.142,2.676,0.0
1,329,0.0,0.0,0.429,0.0,0.429,44.271,255.835,300.642,0.394,0.01,0.0,0.0,0.36,0.245,2.043,4.305,6.198,3.215,0.0
1,330,0.0,0.0,0.334,0.0,0.334,43.877,255.465,300.758,0.297,0.008,0.0,0.0,0.2,0.289,2.273,4.429,6.233,2.879,0.0
1,331,10.16,0.0,0.17,0.0,0.17,43.58,255.256,300.669,0.147,0.004,0.0,0.0,0.111,0.255,2.459,4.529,6.261,2.888,0.0
1,332,5.33,0.0,0.184,0.0,0.184,53.593,255.142,300.525,0.18,0.004,0.0,8.436,0.061,0.2,2.462,4.533,6.263,2.096,0.0
1,333,6.6,0.0,0.394,0.0,0.394,50.312,263.512,300.386,0.385,0.009,0.0,5.215,3.673,0.147,2.711,4.669,6.303,3.435,0.0
1,334,0.0,0.0,0.232,0.0,0.232,51.317,265.044,303.911,0.226,0.006,0.0,6.201,4.334,1.491,1.996,4.291,6.2,-1.528,0.0
1,335,0.0,0.0,0.094,0.0,0.094,44.889,266.906,306.754,0.091,0.002,0.0,0.0,5.137,2.575,0.889,3.703,6.038,-4.433,0.0
1,336,0.0,0.0,0.174,0.0,0.174,44.798,261.767,309.316,0.167,0.004,0.0,0.0,2.92,3.552,0.206,3.339,5.937,-3.329,0.0
1,337,0.51,0.0,0.098,0.0,0.098,44.631,258.843,308.684,0.093,0.002,0.0,0.0,1.658,3.311,-0.566,2.926,5.822,-4.55,0.0
1,338,0.0,0.0,0.079,0.0,0.079,45.047,257.182,307.032,0.077,0.002,0.0,0.046,0.942,2.681,-1.302,2.53,5.711,-5.192,0.0
1,339,0.0,0.0,0.078,0.0,0.078,44.924,256.285,305.293,0.076,0.002,0.0,0.0,0.554,2.018,-2.123,2.088,5.586,-6.445,0.0
1,340,0.0,0.0,0.168,0.0,0.168,44.848,255.728,303.829,0.162,0.004,0.0,0.0,0.314,1.46,-2.486,1.891,5.529,-4.857,0.0
1,341,0.0,0.0,0.108,0.0,0.108,44.686,255.41,302.684,0.103,0.003,0.0,0.0,0.177,1.023,-2.935,1.647,5.459,-5.713,0.0
1,342,0.0,0.0,0.044,0.0,0.044,44.584,255.231,301.838,0.041,0.001,0.0,0.0,0.099,0.701,-3.528,1.326,5.368,-6.977,0.0
1,343,0.0,0.0,0.144,0.0,0.144,44.542,255.13,301.237,0.135,0.003,0.0,0.0,0.056,0.471,-3.564,1.304,5.361,-4.603,0.0
1,344,0.0,0.0,0.255,0.0,0.255,44.407,255.07,300.821,0.237,0.006,0.0,0.0,0.03,0.313,-2.976,1.618,5.448,-1.259,0.0
1,345,1.41,0.0,0.31,0.0,0.31,44.17,255.034,300.539,0.282,0.007,0.0,0.0,0.015,0.205,-2.269,1.996,5.553,0.021,0.0
1,346,5.29,1.22,0.221,0.0,0.221,45.299,255.012,300.348,0.216,0.005,0.0,0.293,0.005,0.133,-1.793,2.251,5.624,-0.459,0.076
1,347,9.22,3.86,0.264,0.0,0.264,48.867,255.295,300.22,0.258,0.006,0.0,3.796,0.127,0.084,-1.166,2.588,5.719,0.869,0.277
1,348,0.25,0.0,0.185,0.0,0.185,50.178,258.957,300.264,0.181,0.004,0.0,5.083,1.708,0.1,-0.775,2.799,5.779,0.267,0.0
1,349,0.0,0.0,0.282,0.0,0.282,45.168,262.329,301.871,0.275,0.007,0.0,0.165,3.162,0.713,-0.184,3.118,5.869,1.781,0.0
1,350,0.0,0.0,0.145,0.0,0.145,44.728,259.325,304.32,0.138,0.003,0.0,0.0,1.866,1.647,-0.07,3.18,5.887,-0.169,0.0
1,351,0.0,0.0,0.22,0.0,0.22,44.589,257.455,304.539,0.208,0.005,0.0,0.0,1.059,1.73,0.112,3.278,5.914,0.327,0.0
1,352,0.0,0.0,0.193,0.0,0.193,44.382,256.391,303.868,0.179,0.005,0.0,0.0,0.6,1.475,-0.009,3.212,5.896,-1.12,0.0
1,353,0.0,0.0,0.189,0.0,0.189,44.203,255.786,302.993,0.173,0.005,0.0,0.0,0.339,1.141,-0.238,3.089,5.861,-1.833,0.0
1,354,0.0,0.0,0.293,0.0,0.293,44.03,255.442,302.191,0.264,0.007,0.0,0.0,0.191,0.835,-0.275,3.067,5.854,-1.044,0.0
1,355,1.27,0.0,0.197,0.0,0.197,43.767,255.244,301.547,0.173,0.005,0.0,0.0,0.105,0.59,-0.1,3.16,5.88,0.068,0.0
1,356,12.19,6.16,0.086,0.0,0.086,44.863,255.134,301.063,0.083,0.002,0.0,0.0,0.058,0.405,0.03,3.229,5.899,0.012,0.467
1,357,22.8,15.7,0.104,0.0,0.104,50.815,255.074,300.715,0.102,0.002,0.0,5.709,0.032,0.273,0.154,3.297,5.918,0.119,1.328
1,358,0.0,0.0,0.191,0.0,0.191,52.108,260.748,300.475,0.186,0.005,0.0,6.978,2.48,0.181,-0.069,3.181,5.887,-1.627,0.0
1,359,0.0,0.0,0.28,0.0,0.28,44.944,265.242,302.774,0.272,0.007,0.0,0.0,4.419,1.058,-0.18,3.124,5.872,-1.263,0.0
1,360,0.0,0.0,0.114,0.0,0.114,44.672,260.816,306.136,0.108,0.003,0.0,0.0,2.509,2.339,-0.424,2.994,5.837,-2.11,0.0
1,361,0.0,0.0,0.122,0.0,0.122,44.564,258.304,306.306,0.115,0.003,0.0,0.0,1.425,2.404,-0.671,2.862,5.8,-2.384,0.0
1,362,0.0,0.0,0.168,0.0,0.168,44.449,256.875,305.328,0.157,0.004,0.0,0.0,0.809,2.031,-0.608,2.895,5.809,-0.972,0.0
1,363,0.0,0.0,0.12,0.0,0.12,44.292,256.062,304.106,0.11,0.003,0.0,0.0,0.458,1.565,-0.454,2.977,5.832,-0.405,0.0
1,364,1.26,0.0,0.081,0.0,0.081,44.182,255.601,302.999,0.074,0.002,0.0,0.0,0.259,1.143,-0.311,3.052,5.852,-0.304,0.0
1,365,4.15,0.66,0.12,0.0,0.12,45.363,255.34,302.115,0.117,0.003,0.0,0.357,0.147,0.806,-0.084,3.173,5.885,0.31,0.038
2,1,15.18,8.77,0.164,0.0,0.164,48.377,255.547,301.455,0.16,0.004,0.0,3.316,0.236,0.555,0.072,3.256,5.908,0.171,0.693
2,2,0.0,0.0,0.203,0.0,0.203,51.314,258.623,301.136,0.198,0.005,0.0,6.199,1.563,0.433,-0.023,3.207,5.895,-1.027,0.0
2,3,0.0,0.0,0.278,0.0,0.278,44.918,263.253,302.266,0.269,0.007,0.0,0.0,3.561,0.864,-0.033,3.203,5.895,-0.662,0.0
2,4,6.35,1.91,0.337,0.0,0.337,44.648,259.686,304.963,0.319,0.008,0.0,0.0,2.022,1.892,0.27,3.365,5.94,1.017,0.126
2,5,0.62,0.0,0.248,0.0,0.248,48.772,257.656,305.093,0.242,0.006,0.0,3.703,1.146,1.942,0.681,3.587,6.003,1.937,0.0
2,6,0.0,0.0,0.242,0.0,0.242,45.45,260.207,304.297,0.236,0.006,0.0,0.442,2.247,1.638,0.878,3.692,6.032,1.217,0.0
2,7,0.0,0.0,0.191,0.0,0.191,44.772,258.397,304.906,0.183,0.005,0.0,0.0,1.465,1.87,0.707,3.6,6.007,-0.561,0.0
2,8,0.0,0.0,0.276,0.0,0.276,44.589,256.926,304.501,0.26,0.007,0.0,0.0,0.831,1.716,0.392,3.431,5.959,-1.525,0.0
2,9,0.0,0.0,0.23,0.0,0.23,44.329,256.089,303.616,0.212,0.006,0.0,0.0,0.47,1.379,-0.033,3.202,5.894,-2.459,0.0
2,10,0.0,0.0,0.14,0.0,0.14,44.117,255.613,302.707,0.127,0.003,0.0,0.0,0.265,1.032,-0.785,2.796,5.779,-4.697,0.0
2,11,0.0,0.0,0.242,0.0,0.242,43.99,255.345,301.94,0.217,0.006,0.0,0.0,0.149,0.74,-1.088,2.632,5.732,-3.079,0.0
2,12,0.36,0.0,0.304,0.0,0.304,43.772,255.191,301.349,0.268,0.007,0.0,0.0,0.082,0.514,-0.792,2.789,5.776,-0.156,0.0
2,13,0.0,0.0,0.166,0.0,0.166,43.867,255.101,300.917,0.147,0.004,0.0,0.0,0.044,0.35,-1.282,2.525,5.701,-4.095,0.0
2,14,0.0,0.0,0.102,0.0,0.102,43.72,255.053,300.611,0.089,0.002,0.0,0.0,0.023,0.233,-1.917,2.182,5.603,-5.414,0.0
2,15,0.0,0.0,0.136,0.0,0.136,43.631,255.028,300.401,0.118,0.003,0.0,0.0,0.012,0.153,-2.337,1.954,5.539,-4.938,0.0
2,16,0.0,0.0,0.095,0.0,0.095,43.512,255.013,300.26,0.082,0.002,0.0,0.0,0.005,0.099,-3.044,1.573,5.431,-6.945,0.0
2,17,0.0,0.0,0.052,0.0,0.052,43.43,255.005,300.167,0.045,0.001,0.0,0.0,0.002,0.063,-3.858,1.134,5.307,-8.291,0.0
2,18,0.0,0.0,0.114,0.0,0.114,43.386,255.002,300.105,0.097,0.003,0.0,0.0,0.001,0.04,-4.388,0.848,5.226,-7.64,0.0
2,19,0.0,0.0,0.138,0.0,0.138,43.288,254.998,300.066,0.117,0.003,0.0,0.0,0.0,0.025,-4.305,0.892,5.238,-4.887,0.0
2,20,0.0,0.0,0.071,0.0,0.071,43.172,254.995,300.041,0.06,0.002,0.0,0.0,0.0,0.016,-4.785,0.633,5.164,-7.851,0.0
2,21,0.0,0.0,0.102,0.0,0.102,43.112,254.993,300.025,0.085,0.002,0.0,0.0,0.0,0.01,-4.944,0.547,5.14,-6.629,0.0
2,22,0.0,0.0,0.119,0.0,0.119,43.027,254.991,300.016,0.099,0.003,0.0,0.0,0.0,0.006,-4.839,0.603,5.155,-5.369,0.0
2,23,0.0,0.0,0.156,0.0,0.156,42.929,254.988,300.01,0.128,0.004,0.0,0.0,0.0,0.004,-4.653,0.703,5.183,-4.817,0.0
2,24,0.0,0.0,0.177,0.0,0.177,42.8,254.984,300.006,0.144,0.004,0.0,0.0,0.0,0.002,-4.517,0.776,5.204,-4.888,0.0
2,25,0.0,0.0,0.159,0.0,0.159,42.657,254.98,300.004,0.128,0.004,0.0,0.0,0.0,0.001,-4.519,0.774,5.203,-5.49,0.0
2,26,0.0,0.0,0.156,0.0,0.156,42.529,254.976,300.002,0.124,0.004,0.0,0.0,0.0,0.001,-4.559,0.752,5.197,-5.696,0.0
2,27,0.0,0.0,0.379,0.0,0.379,42.405,254.972,300.001,0.298,0.009,0.0,0.0,0.0,0.001,-3.824,1.147,5.308,-1.54,0.0
2,28,0.0,0.0,0.185,0.0,0.185,42.107,254.963,300.001,0.142,0.004,0.0,0.0,0.0,0.0,-3.899,1.106,5.296,-5.133,0.0
2,29,0.0,0.0,0.097,0.0,0.097,41.965,254.959,300.001,0.074,0.002,0.0,0.0,0.0,0.0,-4.386,0.844,5.222,-7.443,0.0
2,30,0.0,0.0,0.125,0.0,0.125,41.892,254.956,300.0,0.094,0.003,0.0,0.0,0.0,0.0,-4.744,0.651,5.167,-7.278,0.0
2,31,0.0,0.0,0.074,0.0,0.074,41.798,254.953,300.0,0.055,0.002,0.0,0.0,0.0,0.0,-5.289,0.357,5.084,-8.676,0.0
2,32,0.0,0.0,0.068,0.0,0.068,41.742,254.952,300.0,0.051,0.002,0.0,0.0,0.0,0.0,-5.785,0.09,5.008,-8.998,0.0
2,33,0.0,0.0,0.056,0.0,0.056,41.692,254.95,300.0,0.041,0.001,0.0,0.0,0.0,0.0,-6.3,-0.188,4.93,-9.645,0.0
2,34,0.0,0.0,0.001,0.0,0.001,41.65,254.949,300.0,0.001,0.0,0.0,0.0,0.0,0.0,-7.101,-0.62,4.808,-11.748,0.0
2,35,0.0,0.0,0.001,0.0,0.001,41.649,254.949,300.0,0.001,0.0,0.0,0.0,0.0,0.0,-8.362,-1.299,4.616,-15.112,0.0
2,36,0.0,0.0,0.001,0.0,0.001,41.649,254.949,300.0,0.001,0.0,0.0,0.0,0.0,0.0,-9.649,-1.992,4.421,-16.615,0.0
2,37,0.0,0.0,0.001,0.0,0.001,41.648,254.949,300.0,0.001,0.0,0.0,0.0,0.0,0.0,-10.527,-2.465,4.287,-15.795,0.0
2,38,0.0,0.0,0.001,0.0,0.001,41.647,254.949,300.0,0.001,0.0,0.0,0.0,0.0,0.0,-10.824,-2.625,4.242,-13.603,0.0
2,39,0.0,0.0,0.022,0.0,0.022,41.646,254.949,300.0,0.016,0.001,0.0,0.0,0.0,0.0,-10.747,-2.584,4.254,-11.896,0.0
2,40,0.0,0.0,0.051,0.0,0.051,41.63,254.948,300.0,0.038,0.001,0.0,0.0,0.0,0.0,-10.639,-2.525,4.27,-11.639,0.0
2,41,0.0,0.0,0.03,0.0,0.03,41.593,254.947,300.0,0.022,0.001,0.0,0.0,0.0,0.0,-10.49,-2.446,4.292,-11.308,0.0
2,42,0.0,0.0,0.031,0.0,0.031,41.571,254.946,300.0,0.023,0.001,0.0,0.0,0.0,0.0,-10.449,-2.423,4.299,-11.727,0.0
2,43,0.0,0.0,0.178,0.0,0.178,41.548,254.945,300.0,0.13,0.004,0.0,0.0,0.0,0.0,-9.913,-2.135,4.38,-9.001,0.0
2,44,0.0,0.0,0.154,0.0,0.154,41.418,254.941,300.0,0.112,0.004,0.0,0.0,0.0,0.0,-9.222,-1.763,4.485,-7.58,0.0
2,45,0.0,0.0,0.079,0.0,0.079,41.306,254.937,300.0,0.057,0.002,0.0,0.0,0.0,0.0,-9.061,-1.676,4.509,-9.701,0.0
2,46,0.0,0.0,0.089,0.0,0.089,41.249,254.936,300.0,0.064,0.002,0.0,0.0,0.0,0.0,-9.048,-1.67,4.511,-10.332,0.0
2,47,0.0,0.0,0.088,0.0,0.088,41.186,254.933,300.0,0.063,0.002,0.0,0.0,0.0,0.0,-9.15,-1.725,4.495,-10.939,0.0
2,48,0.0,0.0,0.175,0.0,0.175,41.123,254.931,300.0,0.124,0.004,0.0,0.0,0.0,0.0,-9.071,-1.683,4.507,-10.071,0.0
2,49,0.0,0.0,0.228,0.0,0.228,41.0,254.927,300.0,0.159,0.005,0.0,0.0,0.0,0.0,-8.492,-1.371,4.595,-7.275,0.0
2,50,0.0,0.0,0.176,0.0,0.176,40.84,254.922,300.0,0.121,0.004,0.0,0.0,0.0,0.0,-8.083,-1.151,4.657,-7.569,0.0
2,51,0.0,0.0,0.549,0.0,0.549,40.719,254.917,300.0,0.375,0.013,0.0,0.0,0.0,0.0,-6.882,-0.505,4.839,-2.833,0.0
2,52,0.0,0.0,0.536,0.0,0.536,40.344,254.904,300.0,0.355,0.013,0.0,0.0,0.0,0.0,-5.58,0.197,5.037,-0.983,0.0
2,53,7.06,2.23,0.751,0.0,0.751,39.989,254.891,300.0,0.483,0.018,0.0,0.0,0.0,0.0,-4.075,1.007,5.265,1.529,0.149
2,54,0.0,0.0,0.388,0.0,0.388,44.334,254.873,300.0,0.358,0.009,0.0,0.0,0.0,0.0,-3.566,1.283,5.344,-2.241,0.0
2,55,0.0,0.0,0.246,0.0,0.246,43.976,254.864,300.0,0.22,0.006,0.0,0.0,0.0,0.0,-3.459,1.341,5.361,-3.87,0.0
2,56,0.0,0.0,0.225,0.0,0.225,43.756,254.858,300.0,0.198,0.005,0.0,0.0,0.0,0.0,-3.425,1.36,5.367,-4.144,0.0
2,57,0.0,0.0,0.254,0.0,0.254,43.558,254.853,300.0,0.22,0.006,0.0,0.0,0.0,0.0,-3.126,1.522,5.413,-2.676,0.0
2,58,0.0,0.0,0.285,0.0,0.285,43.338,254.847,300.0,0.242,0.007,0.0,0.0,0.0,0.0,-2.902,1.643,5.447,-2.754,0.0
